Ticker,CompanyName,CompanyCategory,Date,TtmNetIncome,ShareholdersEquity,PreviousRoe,PercentChangeInRoe,PercentOfPositiveWords,PercentOfNegativeWords,PercentOfLitiguousWords,PercentOfConstrainingWords,PercentOfStrongModalWords,PercentOfWeakModalWords,PercentOfUncertaintyWords
VLO,valero-energy,Oil Refining & Marketing,6/30/2011,$0.70B,$15.99B,3.53,28.04532578,12.39224138,28.39439655,15.67887931,8.135775862,3.663793103,8.135775862,23.59913793
VLO,valero-energy,Oil Refining & Marketing,3/31/2011,$0.54B,$15.22B,2.15,64.18604651,12.39224138,28.39439655,15.67887931,8.135775862,3.663793103,8.135775862,23.59913793
VLO,valero-energy,Oil Refining & Marketing,12/31/2010,$0.32B,$15.03B,-4.32,-149.7685185,10.73232323,30.05050505,18.47643098,7.070707071,3.282828283,7.070707071,23.31649832
VLO,valero-energy,Oil Refining & Marketing,9/30/2010,$-0.65B,$15.40B,-10.39,-58.42155919,10.73232323,30.05050505,18.47643098,7.070707071,3.282828283,7.070707071,23.31649832
VLO,valero-energy,Oil Refining & Marketing,6/30/2010,$-1.57B,$15.05B,-15.59,-33.35471456,10.73232323,30.05050505,18.47643098,7.070707071,3.282828283,7.070707071,23.31649832
VLO,valero-energy,Oil Refining & Marketing,3/31/2010,$-2.40B,$14.67B,-12.62,23.5340729,10.73232323,30.05050505,18.47643098,7.070707071,3.282828283,7.070707071,23.31649832
VLO,valero-energy,Oil Refining & Marketing,12/31/2009,$-1.98B,$14.73B,-24.18,-47.80810587,11.8149824,27.80291604,17.3453997,7.642031171,2.362996481,7.642031171,25.38964304
VLO,valero-energy,Oil Refining & Marketing,9/30/2009,$-3.85B,$15.89B,-12.26,97.22675367,11.8149824,27.80291604,17.3453997,7.642031171,2.362996481,7.642031171,25.38964304
VLO,valero-energy,Oil Refining & Marketing,6/30/2009,$-2.07B,$16.41B,-6.2,97.74193548,11.8149824,27.80291604,17.3453997,7.642031171,2.362996481,7.642031171,25.38964304
VLO,valero-energy,Oil Refining & Marketing,3/31/2009,$-1.08B,$15.80B,-6.26,-0.958466454,11.8149824,27.80291604,17.3453997,7.642031171,2.362996481,7.642031171,25.38964304
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2018,$1.09B,$6.46B,23.53,-27.32681683,12.18836565,22.29916898,21.88365651,7.894736842,2.631578947,7.894736842,25.20775623
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2018,$1.47B,$6.56B,23.44,0.383959044,12.18836565,22.29916898,21.88365651,7.894736842,2.631578947,7.894736842,25.20775623
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2018,$1.40B,$6.40B,19.58,19.71399387,12.18836565,22.29916898,21.88365651,7.894736842,2.631578947,7.894736842,25.20775623
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2018,$1.11B,$6.16B,14.68,33.37874659,12.18836565,22.29916898,21.88365651,7.894736842,2.631578947,7.894736842,25.20775623
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2017,$0.80B,$5.90B,6.35,131.1811024,10.81441923,25.50066756,19.49265688,8.277703605,3.204272363,8.277703605,24.43257677
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2017,$0.34B,$5.47B,2.65,139.6226415,10.81441923,25.50066756,19.49265688,8.277703605,3.204272363,8.277703605,24.43257677
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2017,$0.14B,$5.24B,-6.26,-142.3322684,10.81441923,25.50066756,19.49265688,8.277703605,3.204272363,8.277703605,24.43257677
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2017,$-0.33B,$5.22B,-4.91,27.49490835,10.81441923,25.50066756,19.49265688,8.277703605,3.204272363,8.277703605,24.43257677
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2016,$-0.26B,$5.30B,-6.58,-25.37993921,9.9626401,26.89912827,18.05728518,8.219178082,3.98505604,8.219178082,24.65753425
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2016,$-0.36B,$5.22B,-4.17,57.79376499,9.9626401,26.89912827,18.05728518,8.219178082,3.98505604,8.219178082,24.65753425
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2016,$-0.24B,$5.20B,8.94,-146.6442953,9.9626401,26.89912827,18.05728518,8.219178082,3.98505604,8.219178082,24.65753425
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2016,$0.53B,$5.64B,12.12,-26.23762376,9.9626401,26.89912827,18.05728518,8.219178082,3.98505604,8.219178082,24.65753425
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2015,$0.74B,$5.81B,9.12,32.89473684,9.752321981,19.81424149,23.21981424,8.204334365,3.095975232,8.204334365,27.70897833
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2015,$0.56B,$6.18B,8.65,5.433526012,9.752321981,19.81424149,23.21981424,8.204334365,3.095975232,8.204334365,27.70897833
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2015,$0.54B,$6.17B,5.58,55.01792115,9.752321981,19.81424149,23.21981424,8.204334365,3.095975232,8.204334365,27.70897833
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2015,$0.36B,$6.20B,4.33,28.86836028,9.752321981,19.81424149,23.21981424,8.204334365,3.095975232,8.204334365,27.70897833
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2014,$0.28B,$6.10B,8.53,-49.23798359,8.171941427,23.0042513,17.00519603,11.38403401,3.495512518,11.38403401,25.5550307
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2014,$0.57B,$6.56B,7.07,20.65063649,8.171941427,23.0042513,17.00519603,11.38403401,3.495512518,11.38403401,25.5550307
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2014,$0.47B,$6.67B,8.21,-13.88550548,8.171941427,23.0042513,17.00519603,11.38403401,3.495512518,11.38403401,25.5550307
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2014,$0.55B,$6.65B,10.77,-23.76973073,8.171941427,23.0042513,17.00519603,11.38403401,3.495512518,11.38403401,25.5550307
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2013,$0.73B,$6.61B,15.55,-30.73954984,8.536585366,22.74859287,17.35459662,11.39774859,3.705440901,11.39774859,24.85928705
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2013,$1.06B,$6.80B,23.5,-33.82978723,8.536585366,22.74859287,17.35459662,11.39774859,3.705440901,11.39774859,24.85928705
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2013,$1.58B,$6.90B,27.98,-16.01143674,8.536585366,22.74859287,17.35459662,11.39774859,3.705440901,11.39774859,24.85928705
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2013,$1.81B,$6.93B,27.81,0.611290903,8.536585366,22.74859287,17.35459662,11.39774859,3.705440901,11.39774859,24.85928705
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2012,$1.72B,$6.64B,25.92,7.291666667,9.146810146,24.0584166,18.48578017,10.87624904,3.920061491,10.87624904,22.63643351
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2012,$1.55B,$6.36B,25.41,2.007083825,9.146810146,24.0584166,18.48578017,10.87624904,3.920061491,10.87624904,22.63643351
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2012,$1.48B,$5.95B,24.98,1.721377102,9.146810146,24.0584166,18.48578017,10.87624904,3.920061491,10.87624904,22.63643351
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2012,$1.18B,$5.79B,28.29,-11.70024744,9.146810146,24.0584166,18.48578017,10.87624904,3.920061491,10.87624904,22.63643351
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2011,$1.02B,$5.84B,33.01,-14.29869736,10.14601273,22.80044927,16.84762261,11.60614002,4.567577686,11.60614002,22.42605766
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2011,$0.82B,$5.66B,25.04,31.82907348,10.14601273,22.80044927,16.84762261,11.60614002,4.567577686,11.60614002,22.42605766
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2011,$0.34B,$1.56B,16.88,48.34123223,10.14601273,22.80044927,16.84762261,11.60614002,4.567577686,11.60614002,22.42605766
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2011,$0.22B,$1.37B,8.42,100.4750594,10.14601273,22.80044927,16.84762261,11.60614002,4.567577686,11.60614002,22.42605766
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2010,$0.10B,$1.29B,3.95,113.164557,10.72852483,22.65313519,16.99891265,10.6560348,5.219282349,10.6560348,23.08807539
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2010,$0.05B,$1.27B,1.72,129.6511628,10.72852483,22.65313519,16.99891265,10.6560348,5.219282349,10.6560348,23.08807539
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2010,$0.02B,$1.22B,-2.79,-161.6487455,10.72852483,22.65313519,16.99891265,10.6560348,5.219282349,10.6560348,23.08807539
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2010,$-0.03B,$1.16B,1.8,-255,10.72852483,22.65313519,16.99891265,10.6560348,5.219282349,10.6560348,23.08807539
HFC,hollyfrontier,Oil Refining & Marketing,12/31/2009,$0.02B,$1.21B,11.21,-83.94290812,11.18367347,23.59183673,17.42857143,10.6122449,4.326530612,10.6122449,22.24489796
HFC,hollyfrontier,Oil Refining & Marketing,9/30/2009,$0.11B,$1.05B,16.12,-30.45905707,11.18367347,23.59183673,17.42857143,10.6122449,4.326530612,10.6122449,22.24489796
HFC,hollyfrontier,Oil Refining & Marketing,6/30/2009,$0.14B,$1.03B,18.63,-13.47289318,11.18367347,23.59183673,17.42857143,10.6122449,4.326530612,10.6122449,22.24489796
HFC,hollyfrontier,Oil Refining & Marketing,3/31/2009,$0.13B,$0.95B,19.95,-6.616541353,11.18367347,23.59183673,17.42857143,10.6122449,4.326530612,10.6122449,22.24489796
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,12/31/2018,$-0.01B,4.6,-105.2173913,8.34248079,21.4050494,25.02744237,8.013172338,4.390779363,8.013172338,24.8079034
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,9/30/2018,$0.25B,4.55,1.098901099,8.34248079,21.4050494,25.02744237,8.013172338,4.390779363,8.013172338,24.8079034
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,6/30/2018,$0.25B,4.21,8.076009501,8.34248079,21.4050494,25.02744237,8.013172338,4.390779363,8.013172338,24.8079034
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,3/31/2018,$0.23B,3.99,5.513784461,8.34248079,21.4050494,25.02744237,8.013172338,4.390779363,8.013172338,24.8079034
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,12/31/2017,$0.21B,0.11,3527.272727,7.249070632,28.62453532,21.8401487,7.063197026,5.483271375,7.063197026,22.67657993
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,9/30/2017,$0.01B,0.02,450,7.249070632,28.62453532,21.8401487,7.063197026,5.483271375,7.063197026,22.67657993
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,6/30/2017,$0.00B,-0.08,-125,7.249070632,28.62453532,21.8401487,7.063197026,5.483271375,7.063197026,22.67657993
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,3/31/2017,$-0.00B,-8.65,-99.07514451,7.249070632,28.62453532,21.8401487,7.063197026,5.483271375,7.063197026,22.67657993
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,12/31/2016,$-0.46B,-12.12,-28.63036304,5.991561181,27.17299578,21.35021097,7.172995781,4.978902954,7.172995781,26.16033755
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,9/30/2016,$-0.65B,-15.11,-19.78821972,5.991561181,27.17299578,21.35021097,7.172995781,4.978902954,7.172995781,26.16033755
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,6/30/2016,$-0.84B,-13.73,10.05098325,5.991561181,27.17299578,21.35021097,7.172995781,4.978902954,7.172995781,26.16033755
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,3/31/2016,$-0.83B,-5.45,151.9266055,5.991561181,27.17299578,21.35021097,7.172995781,4.978902954,7.172995781,26.16033755
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,12/31/2015,$-0.36B,-1.94,180.9278351,6.146572104,26.71394799,19.70055162,7.80141844,3.624901497,7.80141844,28.21118991
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,9/30/2015,$-0.13B,1.22,-259.0163934,6.146572104,26.71394799,19.70055162,7.80141844,3.624901497,7.80141844,28.21118991
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,6/30/2015,$0.09B,1.45,-15.86206897,6.146572104,26.71394799,19.70055162,7.80141844,3.624901497,7.80141844,28.21118991
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,3/31/2015,$0.10B,1.35,7.407407407,6.146572104,26.71394799,19.70055162,7.80141844,3.624901497,7.80141844,28.21118991
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,12/31/2014,$0.09B,1.16,16.37931034,8.383389919,21.88560982,17.23687647,11.49125098,5.249412379,11.49125098,24.26220945
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,9/30/2014,$0.06B,0.89,30.33707865,8.383389919,21.88560982,17.23687647,11.49125098,5.249412379,11.49125098,24.26220945
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,6/30/2014,$0.04B,0.26,242.3076923,8.383389919,21.88560982,17.23687647,11.49125098,5.249412379,11.49125098,24.26220945
ENLC,enlink-midstream,#NAME?,Oil Refining & Marketing,3/31/2014,$0.01B,0,Infinity,8.383389919,21.88560982,17.23687647,11.49125098,5.249412379,11.49125098,24.26220945
CVI,cvr-energy,Oil Refining & Marketing,12/31/2018,$0.29B,$1.94B,23.04,-30.64236111,13.32149201,22.02486679,17.58436945,7.637655417,4.618117229,7.637655417,27.17584369
CVI,cvr-energy,Oil Refining & Marketing,9/30/2018,$0.40B,$1.86B,19.84,16.12903226,13.32149201,22.02486679,17.58436945,7.637655417,4.618117229,7.637655417,27.17584369
CVI,cvr-energy,Oil Refining & Marketing,6/30/2018,$0.34B,$1.69B,16.28,21.86732187,13.32149201,22.02486679,17.58436945,7.637655417,4.618117229,7.637655417,27.17584369
CVI,cvr-energy,Oil Refining & Marketing,3/31/2018,$0.27B,$1.74B,14.09,15.54293825,13.32149201,22.02486679,17.58436945,7.637655417,4.618117229,7.637655417,27.17584369
CVI,cvr-energy,Oil Refining & Marketing,12/31/2017,$0.24B,$1.70B,2.4,487.0833333,11.39471285,22.5159526,13.49134002,7.74840474,6.016408387,7.74840474,31.08477666
CVI,cvr-energy,Oil Refining & Marketing,9/30/2017,$0.04B,$1.62B,1.35,77.77777778,11.39471285,22.5159526,13.49134002,7.74840474,6.016408387,7.74840474,31.08477666
CVI,cvr-energy,Oil Refining & Marketing,6/30/2017,$0.02B,$1.64B,3.55,-61.97183099,11.39471285,22.5159526,13.49134002,7.74840474,6.016408387,7.74840474,31.08477666
CVI,cvr-energy,Oil Refining & Marketing,3/31/2017,$0.06B,$1.70B,1.41,151.7730496,11.39471285,22.5159526,13.49134002,7.74840474,6.016408387,7.74840474,31.08477666
CVI,cvr-energy,Oil Refining & Marketing,12/31/2016,$0.02B,$1.71B,-1.67,-184.4311377,12.32876712,20.47945205,15.47945205,8.150684932,4.931506849,8.150684932,30.47945205
CVI,cvr-energy,Oil Refining & Marketing,9/30/2016,$-0.03B,$1.76B,1.49,-212.0805369,12.32876712,20.47945205,15.47945205,8.150684932,4.931506849,8.150684932,30.47945205
CVI,cvr-energy,Oil Refining & Marketing,6/30/2016,$0.03B,$1.81B,5.94,-74.91582492,12.32876712,20.47945205,15.47945205,8.150684932,4.931506849,8.150684932,30.47945205
CVI,cvr-energy,Oil Refining & Marketing,3/31/2016,$0.10B,$1.52B,9.95,-40.30150754,12.32876712,20.47945205,15.47945205,8.150684932,4.931506849,8.150684932,30.47945205
CVI,cvr-energy,Oil Refining & Marketing,12/31/2015,$0.17B,$1.60B,9.9,0.505050505,12.88537549,22.05533597,16.2055336,8.221343874,5.375494071,8.221343874,27.03557312
CVI,cvr-energy,Oil Refining & Marketing,9/30/2015,$0.17B,$1.77B,6.92,43.06358382,12.88537549,22.05533597,16.2055336,8.221343874,5.375494071,8.221343874,27.03557312
CVI,cvr-energy,Oil Refining & Marketing,6/30/2015,$0.12B,$1.78B,5.63,22.91296625,12.88537549,22.05533597,16.2055336,8.221343874,5.375494071,8.221343874,27.03557312
CVI,cvr-energy,Oil Refining & Marketing,3/31/2015,$0.10B,$1.68B,9.23,-39.00325027,12.88537549,22.05533597,16.2055336,8.221343874,5.375494071,8.221343874,27.03557312
CVI,cvr-energy,Oil Refining & Marketing,12/31/2014,$0.18B,$1.68B,10.18,-9.332023576,7.545800834,25.2131326,16.08924361,11.20986759,3.845456194,11.20986759,24.8866316
CVI,cvr-energy,Oil Refining & Marketing,9/30/2014,$0.20B,$1.85B,11.86,-14.16526138,7.545800834,25.2131326,16.08924361,11.20986759,3.845456194,11.20986759,24.8866316
CVI,cvr-energy,Oil Refining & Marketing,6/30/2014,$0.23B,$2.10B,17.06,-30.48065651,7.545800834,25.2131326,16.08924361,11.20986759,3.845456194,11.20986759,24.8866316
CVI,cvr-energy,Oil Refining & Marketing,3/31/2014,$0.33B,$1.95B,19.14,-10.86729363,7.545800834,25.2131326,16.08924361,11.20986759,3.845456194,11.20986759,24.8866316
CVI,cvr-energy,Oil Refining & Marketing,12/31/2013,$0.37B,$1.84B,22.87,-16.30957586,8.592008232,25.3815812,16.10358429,10.54707597,4.853369919,10.54707597,23.97530441
CVI,cvr-energy,Oil Refining & Marketing,9/30/2013,$0.43B,$1.97B,33.1,-30.90634441,8.592008232,25.3815812,16.10358429,10.54707597,4.853369919,10.54707597,23.97530441
CVI,cvr-energy,Oil Refining & Marketing,6/30/2013,$0.60B,$2.03B,34.46,-3.946604759,8.592008232,25.3815812,16.10358429,10.54707597,4.853369919,10.54707597,23.97530441
CVI,cvr-energy,Oil Refining & Marketing,3/31/2013,$0.57B,$1.90B,25.34,35.99052881,8.592008232,25.3815812,16.10358429,10.54707597,4.853369919,10.54707597,23.97530441
CVI,cvr-energy,Oil Refining & Marketing,12/31/2012,$0.38B,$1.66B,28.82,-12.07494795,8.764444444,25.83111111,14.36444444,10.73777778,4.515555556,10.73777778,25.04888889
CVI,cvr-energy,Oil Refining & Marketing,9/30/2012,$0.41B,$1.63B,23.34,23.479006,8.764444444,25.83111111,14.36444444,10.73777778,4.515555556,10.73777778,25.04888889
CVI,cvr-energy,Oil Refining & Marketing,6/30/2012,$0.31B,$1.42B,22.33,4.523063144,8.764444444,25.83111111,14.36444444,10.73777778,4.515555556,10.73777778,25.04888889
CVI,cvr-energy,Oil Refining & Marketing,3/31/2012,$0.28B,$1.28B,31.41,-28.90799109,8.764444444,25.83111111,14.36444444,10.73777778,4.515555556,10.73777778,25.04888889
CVI,cvr-energy,Oil Refining & Marketing,12/31/2011,$0.35B,$1.30B,29.64,5.971659919,9.399906235,25.8790436,15.72902016,10.31411158,4.360056259,10.31411158,24.00375059
CVI,cvr-energy,Oil Refining & Marketing,9/30/2011,$0.28B,$1.23B,24.08,23.089701,9.399906235,25.8790436,15.72902016,10.31411158,4.360056259,10.31411158,24.00375059
CVI,cvr-energy,Oil Refining & Marketing,6/30/2011,$0.20B,$1.12B,10.32,133.3333333,9.399906235,25.8790436,15.72902016,10.31411158,4.360056259,10.31411158,24.00375059
CVI,cvr-energy,Oil Refining & Marketing,3/31/2011,$0.07B,$0.75B,2.08,396.1538462,9.399906235,25.8790436,15.72902016,10.31411158,4.360056259,10.31411158,24.00375059
CVI,cvr-energy,Oil Refining & Marketing,12/31/2010,$0.01B,$0.70B,3.16,-34.17721519,9.871018689,25.87523032,16.32008423,10.39747302,3.553566728,10.39747302,23.58515399
CVI,cvr-energy,Oil Refining & Marketing,9/30/2010,$0.02B,$0.68B,-2.27,-239.2070485,9.871018689,25.87523032,16.32008423,10.39747302,3.553566728,10.39747302,23.58515399
CVI,cvr-energy,Oil Refining & Marketing,6/30/2010,$-0.02B,$0.66B,4.07,-155.7739558,9.871018689,25.87523032,16.32008423,10.39747302,3.553566728,10.39747302,23.58515399
CVI,cvr-energy,Oil Refining & Marketing,3/31/2010,$0.03B,$0.66B,10.7,-61.96261682,9.871018689,25.87523032,16.32008423,10.39747302,3.553566728,10.39747302,23.58515399
CVI,cvr-energy,Oil Refining & Marketing,12/31/2009,$0.07B,$0.66B,11.32,-5.477031802,9.943181818,28.18181818,12.30113636,10.28409091,3.863636364,10.28409091,25.14204545
CVI,cvr-energy,Oil Refining & Marketing,9/30/2009,$0.07B,$0.66B,30.19,-62.50414044,9.943181818,28.18181818,12.30113636,10.28409091,3.863636364,10.28409091,25.14204545
CVI,cvr-energy,Oil Refining & Marketing,6/30/2009,$0.19B,$0.67B,30.61,-1.372100621,9.943181818,28.18181818,12.30113636,10.28409091,3.863636364,10.28409091,25.14204545
CVI,cvr-energy,Oil Refining & Marketing,3/31/2009,$0.17B,$0.62B,31.34,-2.32929164,9.943181818,28.18181818,12.30113636,10.28409091,3.863636364,10.28409091,25.14204545
PBF,pbf-energy,Oil Refining & Marketing,12/31/2018,$0.13B,$3.25B,22.92,-82.80977312,11.8245391,28.22631914,22.63191354,6.293706294,4.132231405,6.293706294,20.59758423
PBF,pbf-energy,Oil Refining & Marketing,9/30/2018,$0.72B,$3.65B,29.42,-22.09381373,11.8245391,28.22631914,22.63191354,6.293706294,4.132231405,6.293706294,20.59758423
PBF,pbf-energy,Oil Refining & Marketing,6/30/2018,$0.86B,$3.17B,17.53,67.826583,11.8245391,28.22631914,22.63191354,6.293706294,4.132231405,6.293706294,20.59758423
PBF,pbf-energy,Oil Refining & Marketing,3/31/2018,$0.48B,$2.92B,15.87,10.4599874,11.8245391,28.22631914,22.63191354,6.293706294,4.132231405,6.293706294,20.59758423
